Iteration,autoVec,explicitVec,fullVec,serial
1,25.699497066219614,4.0782383419689126,4.229278794402583,25.13422131147541
2,25.38555463576159,4.310825294748124,4.234122712594187,25.148953631514157
3,25.593461860854987,4.293454935622317,4.298170075349838,24.817519724863445
4,25.533793680686337,4.164699570815451,4.085803432137285,25.142857142857146
5,25.56580050293378,4.121585431173005,4.2286175363098435,25.185717217319926
6,25.576068734283318,4.133047210300429,4.2604951560818085,24.85149918962723
7,25.575440067057837,4.125469168900804,4.233171782444804,25.138672675133144
8,25.56601005867561,4.160321715817695,4.228325255788907,25.17299404884055
9,25.579212070410726,4.1314377682403425,4.261033369214209,25.18489636774061
10,25.57774518021794,4.1614806866952785,4.229278794402583,24.858561296859172
MEAN,25.563297761037873,4.168359166221272,4.229077253218884,25.061695607763028
